user,action,camera,gt,n_cameras,beta_n_frames,angle_deg,n_frames,conf_thresh,stature_mm,joint_variant,err_smooth_all_mm,err_smooth_conf_mm,err_placed_all_mm,err_placed_conf_mm,err_smooth_all_pct_stature,err_smooth_conf_pct_stature,err_placed_all_pct_stature,err_placed_conf_pct_stature,pa_mpjpe_mm,n_mpjpe_mm,beta_00,beta_01,beta_02,beta_03,beta_04,beta_05,beta_06,beta_07,beta_08,beta_09,errj_Hip_mm,errj_RHip_mm,errj_RKnee_mm,errj_RAnkle_mm,errj_LHip_mm,errj_LKnee_mm,errj_LAnkle_mm,errj_Spine_mm,errj_Thorax_mm,errj_Nose_mm,errj_Head_mm,errj_LShoulder_mm,errj_LElbow_mm,errj_LWrist_mm,errj_RShoulder_mm,errj_RElbow_mm,errj_RWrist_mm,bone_r_thigh_ratio,bone_r_shank_ratio,bone_l_thigh_ratio,bone_l_shank_ratio,bone_l_upperarm_ratio,bone_l_forearm_ratio,bone_r_upperarm_ratio,bone_r_forearm_ratio,bone_hip_width_ratio,bone_shoulder_width_ratio
B010,B010_GMS_4_7,3,triangulated,3,94,314.46,100,0.3,1020.0,smooth_all,98.926,98.926,104.371,104.371,9.699,9.699,10.232,10.232,35.432,43.964,-0.25822,-0.04369,0.00051,0.01461,0.00122,-0.03797,-0.00806,-0.00465,-0.06061,-0.00744,101.588,120.092,106.687,52.165,102.213,86.64,45.862,,109.867,,,83.122,116.607,120.136,112.129,91.388,136.462,1.2522,1.0524,1.231,1.1768,1.131,0.8905,1.123,0.9099,1.3815,0.8122
B011,B011_GMS_1_1,3,triangulated,3,250,231.97,342,0.3,1020.0,smooth_all,207.763,204.951,208.376,205.652,20.369,20.093,20.429,20.162,39.553,50.67,-0.2852,-0.03387,-0.00243,0.03273,0.0169,-0.02346,-0.02675,-0.00485,-0.00927,0.00056,205.816,202.5,164.503,213.477,214.549,199.089,207.333,,224.824,,,229.513,250.046,251.015,227.33,183.397,136.583,1.3783,1.1409,1.2503,1.1461,1.0394,1.0531,1.0342,1.0595,1.388,0.8457
B011,B011_GMS_1_1,1,triangulated,3,342,270.36,342,0.3,1020.0,smooth_all,357.566,358.058,360.212,360.723,35.055,35.104,35.315,35.365,33.171,64.221,-0.17685,0.02245,-0.04321,0.03044,-0.00191,-0.02722,-0.00615,0.00264,0.00233,0.02231,362.509,350.324,288.133,285.911,383.716,318.668,276.715,,440.351,,,432.652,348.797,340.419,449.793,383.959,339.787,1.3489,1.1124,1.2507,1.1464,1.0296,1.0641,1.0227,1.0299,1.278,0.8047
B011,B011_GMS_1_1,2,triangulated,3,340,307.88,342,0.3,1020.0,smooth_all,105.327,105.327,109.296,109.296,10.326,10.326,10.715,10.715,36.437,41.31,-0.2523,-0.01301,0.01344,0.07106,0.01882,-0.02452,-0.01672,-0.00553,-0.05195,-0.00829,103.564,106.661,72.641,102.209,113.987,106.052,103.553,,122.185,,,114.334,86.182,97.071,123.296,114.031,106.373,1.3118,1.045,1.206,1.1881,1.0542,1.0662,1.0263,1.0206,1.3302,0.8292
B011,B011_GMS_1_3,3,triangulated,3,96,232.59,122,0.3,1020.0,smooth_all,111.887,107.451,111.53,106.093,10.969,10.534,10.934,10.401,44.681,51.634,-0.37666,-0.02976,0.06258,0.13488,0.0416,-0.01615,-0.04045,-0.00275,0.0634,0.01623,100.48,121.716,141.445,106.177,82.987,83.242,60.59,,112.378,,,111.38,103.717,149.596,101.124,121.342,143.812,1.1822,1.196,1.323,1.1586,0.9886,1.0352,1.0959,0.8227,1.3531,0.8461
B011,B011_GMS_1_3,1,triangulated,3,122,271.88,122,0.3,1020.0,smooth_all,56.868,56.868,58.45,58.45,5.575,5.575,5.73,5.73,34.894,45.364,-0.11558,-0.02368,-0.00086,-0.03057,0.0119,-0.01961,0.01658,-0.00131,-0.0408,0.00731,52.802,63.01,61.91,47.105,56.272,38.7,74.051,,45.969,,,43.147,35.816,34.28,72.876,81.702,92.189,1.2095,1.2072,1.2705,1.2376,0.9686,1.0727,1.028,0.8254,1.2172,0.8033
B011,B011_GMS_1_3,2,triangulated,3,121,310.17,122,0.3,1020.0,smooth_all,127.087,127.087,126.064,126.064,12.46,12.46,12.359,12.359,39.725,51.425,-0.3133,-0.03183,0.03742,0.04545,0.01222,-0.03223,-0.01459,0.00209,-0.04113,0.00169,124.224,141.207,108.755,52.5,118.029,135.76,75.331,,157.295,,,125.452,147.141,137.176,170.718,134.387,146.729,1.2412,1.1418,1.167,1.2391,1.0361,1.1207,0.995,0.8221,1.3648,0.8297
B011,B011_GMS_2_1,3,triangulated,3,295,231.75,324,0.3,1020.0,smooth_all,90.44,90.437,83.827,83.827,8.867,8.866,8.218,8.218,38.933,44.924,-0.29692,-0.05213,0.0269,0.0633,0.02156,-0.02019,-0.00989,-0.01156,-0.0251,0.00198,95.167,100.818,65.326,65.708,98.157,109.962,110.669,,94.475,,,94.377,88.577,74.315,90.131,93.219,83.831,1.2231,1.1862,1.3291,1.0689,1.0245,1.0652,1.0764,1.0475,1.3361,0.8492
B011,B011_GMS_2_1,1,triangulated,3,324,271.39,324,0.3,1020.0,smooth_all,116.138,116.138,112.106,112.106,11.386,11.386,10.991,10.991,37.358,49.814,-0.17283,-0.034,0.01121,0.03046,0.00508,-0.03115,-0.01822,-0.01005,0.00189,0.01865,114.125,122.753,114.955,93.257,109.7,96.126,124.285,,153.026,,,143.302,105.448,89.273,150.039,114.111,94.494,1.245,1.1811,1.3166,1.1053,1.0094,1.0922,1.023,1.0713,1.2528,0.8143
B011,B011_GMS_2_1,2,triangulated,3,216,310.04,324,0.3,1020.0,smooth_all,84.86,84.048,77.169,76.255,8.32,8.24,7.566,7.476,42.314,50.186,-0.29366,-0.09289,0.00244,0.02911,-0.019,-0.04371,0.01339,-0.01199,-0.10846,-0.02378,82.166,90.802,91.628,63.764,87.286,78.942,85.965,,96.737,,,71.526,68.499,75.106,95.549,74.511,122.242,1.2676,1.1212,1.3025,1.1356,1.0599,1.0844,1.0544,1.0176,1.3268,0.8319
B011,B011_GMS_2_10,3,triangulated,3,102,228.34,131,0.3,1020.0,smooth_all,112.464,112.464,103.563,103.563,11.026,11.026,10.153,10.153,38.615,51.906,-0.27402,-0.09135,0.03252,0.05441,0.01768,-0.01714,-0.02646,-0.01177,-0.01636,0.0002,111.64,124.858,86.19,76.205,109.94,113.164,71.703,,153.789,,,155.789,126.535,111.223,116.321,101.385,97.632,1.2075,1.2747,1.2812,1.0962,1.0107,1.0639,1.1252,1.0932,1.3152,0.8093
B011,B011_GMS_2_10,1,triangulated,3,131,270.76,131,0.3,1020.0,smooth_all,129.294,129.294,130.047,130.047,12.676,12.676,12.75,12.75,40.997,53.772,-0.18138,-0.03566,0.0128,0.02727,0.00769,-0.02459,-0.03198,-0.01017,0.01768,0.0178,153.514,165.879,149.036,66.071,131.778,130.389,118.181,,160.057,,,134.913,106.947,86.52,150.848,130.904,120.687,1.2101,1.251,1.3079,1.1003,1.0192,1.1305,1.038,1.1196,1.2269,0.7817
B011,B011_GMS_2_10,2,triangulated,3,30,312.1,131,0.3,1020.0,smooth_all,88.352,86.143,87.317,85.242,8.662,8.445,8.56,8.357,48.665,54.781,-0.34091,-0.04023,-0.04766,-0.01387,-0.01424,-0.04147,0.02048,-0.00869,-0.1042,-0.01451,94.015,97.485,129.409,51.79,101.6,90.843,91.38,,70.771,,,50.848,69.505,99.221,70.143,68.116,136.486,1.2229,1.1677,1.3139,1.1277,1.0428,1.1058,1.0571,1.0351,1.2541,0.8067
B011,B011_GMS_2_2,3,triangulated,3,166,232.33,166,0.3,1020.0,smooth_all,82.193,82.193,95.374,95.374,8.058,8.058,9.35,9.35,36.438,48.4,-0.29376,-0.07277,0.02125,0.04417,0.01086,-0.03077,-0.01404,-0.00918,-0.05523,-0.0056,88.941,97.54,64.361,92.08,95.291,63.583,63.506,,105.188,,,110.697,101.759,88.759,79.921,37.959,39.216,1.371,1.1983,1.2554,1.1097,1.0269,1.0731,1.0326,1.1168,1.3675,0.8437
B011,B011_GMS_2_2,1,triangulated,3,165,270.42,166,0.3,1020.0,smooth_all,89.398,87.823,100.188,98.794,8.765,8.61,9.822,9.686,39.432,54.398,-0.24253,-0.02852,-0.01204,0.02779,-0.00145,-0.037,-0.00799,-0.00627,-0.02256,0.01567,84.497,101.484,78.547,118.83,74.433,64.881,91.924,,92.185,,,107.336,81.317,86.688,101.539,102.284,65.73,1.3263,1.1222,1.2662,1.1315,1.0135,1.1002,1.0082,1.13,1.2798,0.8086
B011,B011_GMS_2_2,2,triangulated,3,129,307.65,166,0.3,1020.0,smooth_all,74.934,72.861,79.607,77.734,7.346,7.143,7.805,7.621,40.237,44.368,-0.28295,-0.07677,-0.02798,0.00014,-0.00989,-0.0386,0.01905,-0.01386,-0.14387,-0.03066,78.924,81.406,53.85,45.59,85.149,70.28,55.003,,83.682,,,62.474,72.824,66.576,81.32,72.295,130.24,1.325,1.1341,1.2829,1.1127,1.0555,1.1114,1.0128,1.106,1.3199,0.8305
B011,B011_GMS_2_3,3,triangulated,3,159,232.12,191,0.3,1020.0,smooth_all,85.602,83.284,79.523,77.21,8.392,8.165,7.796,7.57,41.09,51.937,-0.18154,-0.08708,0.07449,0.06514,0.04515,-0.02364,-0.02814,-0.01082,-0.0007,-0.00039,91.547,97.699,46.315,77.808,94.568,64.589,37.53,,92.494,,,88.003,95.021,172.074,62.691,83.96,87.539,1.4565,1.245,1.2054,1.0454,1.0782,0.9435,1.1688,1.1751,1.3577,0.8301
B011,B011_GMS_2_3,1,triangulated,3,191,270.23,191,0.3,1020.0,smooth_all,80.23,80.23,94.557,94.557,7.866,7.866,9.27,9.27,41.38,51.427,-0.14862,-0.02895,0.03923,0.038,0.02522,-0.02563,-0.02279,-0.00688,-0.01808,0.00349,65.936,78.522,60.836,78.869,61.179,62.284,85.425,,83.825,,,88.505,77.743,96.327,93.73,99.841,93.282,1.368,1.1078,1.2092,1.1279,1.1075,0.9688,1.0608,1.1499,1.2302,0.7869
B011,B011_GMS_2_3,2,triangulated,3,149,307.48,191,0.3,1020.0,smooth_all,64.99,63.791,75.99,74.984,6.372,6.254,7.45,7.351,41.902,48.021,-0.28673,-0.02425,0.02051,0.05982,0.01889,-0.02494,-0.00598,-0.00683,-0.03903,-0.01612,62.886,67.097,66.133,62.408,71.306,52.811,58.114,,63.889,,,56.096,63.344,87.165,50.18,62.246,84.489,1.3296,1.1474,1.2531,1.1223,1.1714,1.0039,1.0746,1.0813,1.2785,0.8274
B011,B011_GMS_2_4,3,triangulated,3,121,232.91,131,0.3,1020.0,smooth_all,49.237,49.237,54.841,54.841,4.827,4.827,5.377,5.377,33.135,40.874,-0.27744,-0.07481,0.03314,0.06386,0.02569,-0.03645,0.01084,-0.00965,-0.07426,-0.01055,52.894,61.799,29.801,60.262,53.767,39.136,55.859,,48.273,,,47.47,50.765,42.3,48.705,49.653,49.322,1.2485,1.1942,1.2769,1.1383,1.0731,1.0998,1.0637,1.0954,1.3205,0.8349
B011,B011_GMS_2_4,1,triangulated,3,131,271.31,131,0.3,1020.0,smooth_all,69.2,69.2,73.478,73.478,6.784,6.784,7.204,7.204,33.35,47.891,-0.15548,-0.02227,0.01079,0.00108,0.01966,-0.04265,0.01519,-0.00523,-0.03793,0.01808,67.146,74.398,41.399,65.802,67.655,44.339,88.305,,107.259,,,97.881,45.643,66.204,101.459,55.209,46.611,1.2547,1.1911,1.2968,1.1472,1.0218,1.1097,1.0139,1.0923,1.2723,0.8075
B011,B011_GMS_2_4,2,triangulated,3,131,308.81,131,0.3,1020.0,smooth_all,64.492,64.492,64.317,64.317,6.323,6.323,6.306,6.306,35.308,47.245,-0.28434,-0.06047,-0.03824,-0.02026,-0.0038,-0.05605,0.03696,-0.00796,-0.14915,-0.02324,57.507,70.596,29.329,61.897,58.737,51.212,56.27,,94.25,,,66.448,52.107,54.213,92.099,59.288,96.457,1.2511,1.1259,1.2342,1.271,1.0868,1.0986,1.0319,1.0691,1.3293,0.8146
B011,B011_GMS_2_5,3,triangulated,3,222,232.49,233,0.3,1020.0,smooth_all,97.125,97.125,103.617,103.617,9.522,9.522,10.159,10.159,35.158,51.329,-0.31268,-0.05164,0.02383,0.06178,0.02066,-0.02988,-0.01595,-0.01129,-0.03444,0.00607,96.773,104.223,63.381,80.929,97.685,72.182,94.027,,123.086,,,127.905,113.526,122.677,104.49,81.76,68.09,1.3165,1.2049,1.2798,1.1314,1.0098,1.0804,1.0521,1.0457,1.3503,0.8417
B011,B011_GMS_2_5,1,triangulated,3,233,271.05,233,0.3,1020.0,smooth_all,120.055,119.831,115.383,115.167,11.77,11.748,11.312,11.291,33.405,45.194,-0.17293,-0.01465,-0.00236,0.02328,0.00694,-0.03266,-0.0108,-0.00695,-0.01867,0.01503,119.088,127.443,88.022,109.187,116.122,98.717,114.476,,151.56,,,150.464,119.677,113.896,154.136,114.914,98.232,1.3448,1.149,1.2869,1.1509,1.0177,1.0754,1.0587,1.0474,1.2712,0.7823
B011,B011_GMS_2_5,2,triangulated,3,187,308.69,233,0.3,1020.0,smooth_all,64.634,63.578,68.15,66.975,6.337,6.233,6.681,6.566,37.962,42.758,-0.23727,-0.0333,-0.03599,0.0215,-0.0062,-0.03838,0.00779,-0.00927,-0.08121,-0.00903,67.123,72.106,57.507,53.32,73.558,63.213,56.358,,76.043,,,54.917,54.469,52.463,76.148,54.734,89.001,1.3295,1.1778,1.2792,1.1947,1.0303,1.0845,1.0482,1.0345,1.3078,0.8246
B011,B011_GMS_2_7,3,triangulated,3,150,234.91,175,0.3,1020.0,smooth_all,47.521,47.421,50.933,50.743,4.659,4.649,4.993,4.975,36.832,40.723,-0.32928,-0.06037,0.00318,0.042,0.02717,-0.02987,0.00161,-0.00551,-0.03689,-0.00705,56.628,68.094,31.876,54.535,54.221,37.02,53.82,,38.6,,,38.359,41.075,48.204,30.706,49.01,63.243,1.2406,1.1863,1.3089,1.1561,1.0486,1.06,1.078,1.0577,1.3294,0.8506
B011,B011_GMS_2_7,1,triangulated,3,175,272.43,175,0.3,1020.0,smooth_all,166.18,166.18,174.834,174.834,16.292,16.292,17.141,17.141,36.646,55.737,-0.20475,-0.04439,0.00112,0.01938,0.01854,-0.03273,0.01393,-0.00299,-0.06879,-0.00228,174.237,176.258,138.729,102.689,172.57,118.209,114.037,,227.836,,,219.856,197.512,154.35,219.655,166.821,138.89,1.2132,1.2036,1.2934,1.1403,1.0424,1.0877,1.0178,1.0759,1.26,0.827
B011,B011_GMS_2_7,2,triangulated,3,175,309.07,175,0.3,1020.0,smooth_all,63.642,63.642,67.003,67.003,6.239,6.239,6.569,6.569,39.959,45.926,-0.09302,-0.05325,-0.02298,-0.01731,-0.00476,-0.04295,0.03449,-0.00191,-0.09809,-0.00039,62.289,76.554,45.711,89.033,60.935,57.068,61.529,,60.266,,,53.261,51.027,51.822,46.975,59.912,112.469,1.1978,1.2361,1.3291,1.1407,1.0939,1.0929,1.0203,1.0307,1.3557,0.8585
B011,B011_GMS_2_8,3,triangulated,3,316,232.24,326,0.3,1020.0,smooth_all,67.325,67.325,78.126,78.126,6.6,6.6,7.659,7.659,37.541,45.092,-0.21516,-0.07978,0.02591,0.0301,0.01341,-0.02601,-0.01721,-0.01229,-0.05146,-0.0054,72.314,80.407,70.397,57.179,73.479,61.648,67.146,,66.507,,,63.979,61.565,92.487,56.39,54.671,60.551,1.3214,1.1471,1.2497,1.0917,1.0499,1.0496,1.0554,1.0546,1.3164,0.846
B011,B011_GMS_2_8,1,triangulated,3,326,270.37,326,0.3,1020.0,smooth_all,105.537,105.508,116.423,116.399,10.347,10.344,11.414,11.412,39.517,51.253,-0.19888,-0.02873,0.00287,0.01973,0.00638,-0.03597,-0.01747,-0.00752,-0.02073,0.00771,110.6,116.165,88.985,74.125,109.485,91.257,94.431,,126.395,,,121.696,103.863,88.548,127.828,114.529,107.64,1.2666,1.1823,1.2748,1.1332,1.0301,1.1003,1.021,1.0584,1.255,0.8055
B011,B011_GMS_2_8,2,triangulated,3,218,307.64,326,0.3,1020.0,smooth_all,78.763,76.68,84.479,82.741,7.722,7.518,8.282,8.112,40.426,45.717,-0.31382,-0.03229,-0.03516,0.00817,-0.00962,-0.0393,0.01359,-0.01072,-0.09166,-0.01156,86.957,89.741,95.865,54.888,93.202,67.292,56.059,,91.731,,,63.962,69.194,59.325,91.439,67.671,109.828,1.2496,1.2006,1.2848,1.1498,1.0492,1.1166,1.0259,1.0497,1.3032,0.8232
B011,B011_GMS_2_9,3,triangulated,3,243,232.27,293,0.3,1020.0,smooth_all,72.616,71.76,81.319,80.434,7.119,7.035,7.972,7.886,35.626,44.37,-0.32902,-0.05592,0.01447,0.05705,0.01305,-0.02624,-0.01376,-0.00915,-0.03751,2e-05,76.18,85.062,58.861,66.282,75.422,60.893,78.347,,75.999,,,71.824,65.057,76.83,77.782,73.195,74.96,1.2728,1.1684,1.2517,1.1606,1.0705,1.064,1.0596,1.0498,1.3317,0.8449
B011,B011_GMS_2_9,1,triangulated,3,289,270.85,293,0.3,1020.0,smooth_all,95.446,95.413,107.691,107.666,9.357,9.354,10.558,10.555,37.783,54.19,-0.25924,-0.04,-0.003,0.01891,0.01362,-0.03731,0.00158,-0.00946,-0.06078,0.00404,101.743,105.515,85.291,74.617,102.525,78.475,97.097,,116.121,,,106.114,82.225,84.734,120.256,97.028,83.355,1.2956,1.1449,1.2908,1.1338,1.0812,1.0836,1.0381,1.0583,1.2986,0.793
B011,B011_GMS_2_9,2,triangulated,3,193,308.54,293,0.3,1020.0,smooth_all,74.874,71.93,92.461,89.247,7.341,7.052,9.065,8.75,42.604,51.263,-0.18076,-0.04572,-0.04193,-0.00994,-0.00579,-0.04283,0.02198,-0.00538,-0.10543,-0.00031,76.429,80.696,66.046,58.943,83.387,56.863,65.928,,76.511,,,73.788,69.113,82.1,71.224,82.737,102.29,1.297,1.1116,1.2933,1.1397,1.1111,1.0866,1.0631,1.0598,1.3074,0.8417
B011,B011_GMS_3_1,3,triangulated,3,60,229.63,222,0.3,1020.0,smooth_all,176.415,168.044,138.878,121.436,17.296,16.475,13.616,11.906,48.642,64.579,-0.29077,-0.02892,0.00837,0.06937,0.01617,-0.02685,-0.01033,-0.01386,-0.01278,0.01767,149.136,147.196,172.235,226.941,156.194,175.839,210.435,,149.136,,,157.712,219.952,271.334,151.041,147.892,147.822,1.3214,1.1857,1.286,1.0949,1.0374,1.0801,1.0074,1.0638,1.2907,0.8094
B011,B011_GMS_3_1,1,triangulated,3,205,272.39,222,0.3,1020.0,smooth_all,188.567,188.567,182.869,182.869,18.487,18.487,17.928,17.928,32.718,49.754,-0.18199,-0.06296,-0.00558,0.03244,0.0003,-0.03439,0.00982,-0.01488,-0.04171,0.02651,209.171,211.187,159.115,141.052,209.764,158.605,139.901,,176.416,,,186.816,283.138,192.293,217.932,206.009,190.403,1.294,1.1487,1.2836,1.1013,1.0699,1.0681,1.0899,1.0432,1.2243,0.7881
B011,B011_GMS_3_1,2,triangulated,3,121,313.79,222,0.3,1020.0,smooth_all,153.797,153.553,99.591,99.178,15.078,15.054,9.764,9.723,35.775,40.268,-0.2909,-0.06647,-0.00793,0.02109,-0.0043,-0.04449,0.03121,-0.01253,-0.11841,-0.01462,159.634,165.395,143.099,135.003,161.165,137.923,128.108,,168.371,,,161.322,226.073,157.655,159.523,150.208,143.006,1.285,1.1216,1.2701,1.177,1.1199,1.1292,1.1118,0.9926,1.3135,0.8145
B011,B011_GMS_3_10,3,triangulated,3,10,227.77,111,0.3,1020.0,smooth_all,91.026,90.917,93.392,93.241,8.924,8.913,9.156,9.141,35.419,36.686,-0.35131,-0.02873,0.05318,0.12868,0.02351,-0.02031,-0.01495,-0.02297,0.00519,0.02439,107.919,120.914,101.179,75.87,99.552,89.813,62.52,,92.01,,,93.186,77.773,74.269,83.409,91.594,88.877,1.2416,1.1259,1.216,1.1033,1.1234,1.0343,1.1646,1.0751,1.3078,0.8237
B011,B011_GMS_3_10,1,triangulated,3,100,270.79,111,0.3,1020.0,smooth_all,184.714,184.714,190.641,190.641,18.109,18.109,18.69,18.69,32.964,44.055,-0.16361,-0.04562,0.02286,0.03992,0.02334,-0.03253,-0.00184,-0.01309,-0.01706,0.02675,204.468,205.991,165.525,150.937,204.984,171.749,159.313,,133.213,,,149.226,327.635,188.493,200.592,198.801,193.886,1.2838,1.1522,1.2884,1.0981,1.0772,0.9927,1.1089,1.0541,1.2094,0.7953
B011,B011_GMS_3_10,2,triangulated,3,64,312.69,111,0.3,1020.0,smooth_all,104.012,104.038,100.221,100.142,10.197,10.2,9.826,9.818,34.726,39.46,-0.30966,-0.08529,0.00996,0.01373,0.01298,-0.04907,0.02721,-0.01195,-0.11955,-0.02805,109.429,117.19,101.834,82.616,110.33,98.542,80.588,,119.542,,,104.087,167.378,123.47,113.282,98.789,90.02,1.2549,1.0996,1.23,1.2083,1.1052,1.0667,1.1429,0.9845,1.3101,0.8071
B011,B011_GMS_3_2,3,triangulated,3,10,225.68,113,0.3,1020.0,smooth_all,129.246,129.009,132.554,132.112,12.671,12.648,12.995,12.952,35.358,38.953,-0.291,0.03026,-0.01403,0.04464,0.03227,-0.02086,-0.01444,-0.00494,-0.01219,-0.00034,139.007,130.201,116.702,178.558,151.355,139.335,240.658,,108.886,,,105.035,125.25,104.299,140.021,116.832,117.792,1.2611,1.1177,1.2073,1.2066,0.9825,1.128,1.0392,1.0261,1.3112,0.8054
B011,B011_GMS_3_2,1,triangulated,3,90,268.38,113,0.3,1020.0,smooth_all,401.081,401.081,398.816,398.816,39.322,39.322,39.1,39.1,27.798,41.514,-0.17485,-0.05392,-0.04423,0.00099,-0.00658,-0.04034,0.02755,-0.01257,-0.08299,0.00786,433.144,415.043,389.662,359.656,442.903,352.081,359.466,,425.178,,,433.263,187.281,355.756,458.425,418.19,378.33,1.3449,1.0923,1.4197,1.1228,1.0166,1.1409,1.0171,0.9976,1.2331,0.8233
B011,B011_GMS_3_2,2,triangulated,3,44,310.41,113,0.3,1020.0,smooth_all,171.831,171.332,213.421,210.887,16.846,16.797,20.924,20.675,46.12,59.389,-0.04869,-0.0771,-0.03421,0.03551,-0.00742,-0.03298,0.0245,-0.00798,-0.0826,0.01884,185.118,191.717,173.732,158.19,183.17,149.699,136.571,,167.524,,,177.835,143.977,153.635,172.315,190.649,218.537,1.2193,1.1248,1.3109,1.2005,1.0586,1.1136,1.0112,0.9873,1.3605,0.8228
B011,B011_GMS_3_3,3,triangulated,3,100,229.94,227,0.3,1020.0,smooth_all,131.027,130.038,131.451,130.451,12.846,12.749,12.887,12.789,34.616,42.542,-0.30489,-0.03059,-0.03614,0.06555,0.00586,-0.02908,0.00826,-0.01638,-0.04419,0.01987,145.548,155.368,143.142,110.35,141.916,151.607,115.622,,126.169,,,132.708,114.533,109.028,124.91,124.105,122.056,1.2108,1.1925,1.2642,1.0904,1.0026,1.0418,1.0408,1.0662,1.3134,0.7824
B011,B011_GMS_3_3,1,triangulated,3,139,273.06,227,0.3,1020.0,smooth_all,131.066,131.066,129.752,129.752,12.85,12.85,12.721,12.721,31.173,72.861,-0.07179,-0.04034,-0.00086,0.05352,-0.00191,-0.03185,0.00646,-0.01094,-0.06693,0.01275,164.015,163.552,46.769,62.072,166.124,41.173,58.942,,181.477,,,199.317,165.208,117.778,192.798,167.755,107.948,1.2627,1.1789,1.2859,1.1667,1.0565,1.0985,0.9846,1.0602,1.2188,0.7797
B011,B011_GMS_3_3,2,triangulated,3,37,314.66,227,0.3,1020.0,smooth_all,84.049,84.095,81.52,81.556,8.24,8.245,7.992,7.996,35.812,39.092,-0.25285,-0.07041,-0.0099,0.02652,-0.00849,-0.05092,0.02077,-0.01178,-0.12207,-0.02574,100.032,98.681,70.268,92.939,114.833,72.148,70.992,,76.647,,,82.597,76.093,76.19,83.687,75.139,85.871,1.2556,1.1482,1.2556,1.1658,1.1087,1.117,0.9826,1.0642,1.2854,0.8031
B011,B011_GMS_3_5,3,triangulated,3,97,233.0,177,0.3,1020.0,smooth_all,184.302,184.302,186.46,186.46,18.069,18.069,18.28,18.28,32.238,35.506,-0.1383,-0.05316,0.04161,0.08285,0.01029,-0.02265,-0.011,-0.01935,0.00366,0.0238,203.49,211.564,155.553,219.258,201.33,159.997,187.782,,179.794,,,185.693,178.173,141.026,222.053,185.802,148.817,1.3035,1.2527,1.2752,1.0926,0.9719,1.1186,1.0005,1.1188,1.3907,0.8182
B011,B011_GMS_3_5,1,triangulated,3,102,271.26,177,0.3,1020.0,smooth_all,194.689,194.689,194.86,194.86,19.087,19.087,19.104,19.104,31.317,42.837,-0.16722,-0.06657,0.02986,0.05565,0.00843,-0.03577,-0.00249,-0.01539,-0.0271,0.0216,207.941,211.809,168.014,228.419,208.534,165.92,181.148,,197.511,,,223.849,183.902,171.825,210.642,237.556,141.761,1.3175,1.2377,1.2738,1.1539,0.9979,1.1861,0.9778,1.1267,1.2601,0.8006
B011,B011_GMS_3_5,2,triangulated,3,78,308.62,177,0.3,1020.0,smooth_all,79.729,79.729,83.16,83.16,7.817,7.817,8.153,8.153,40.488,42.906,-0.29957,0.01277,-0.02293,0.04889,-0.00033,-0.03298,0.01404,-0.01064,-0.07926,-0.01263,101.295,103.707,84.764,170.85,110.977,47.366,86.393,,56.196,,,88.339,65.146,61.189,46.112,63.494,30.373,1.2742,1.34,1.264,1.2056,1.0652,1.1591,0.9837,1.096,1.2992,0.8064
B011,B011_GMS_3_6,3,triangulated,3,48,229.42,110,0.3,1020.0,smooth_all,70.469,67.545,76.185,72.825,6.909,6.622,7.469,7.14,35.849,41.418,-0.29117,0.01314,0.03647,0.09194,0.00485,-0.00774,-0.0291,-0.01446,0.01703,0.01725,73.951,81.635,71.205,63.515,70.783,46.681,75.376,,66.857,,,70.894,77.466,110.414,57.63,55.086,64.864,1.2654,1.1607,1.2925,1.1313,1.0211,1.1249,1.0365,1.0561,1.2912,0.8242
B011,B011_GMS_3_6,1,triangulated,3,63,269.57,110,0.3,1020.0,smooth_all,151.403,151.403,159.415,159.415,14.843,14.843,15.629,15.629,30.849,53.972,-0.21551,-0.01249,0.00128,0.02675,-0.00654,-0.03077,-0.02158,-0.01242,-0.00167,0.0211,168.054,178.401,122.94,73.678,161.17,98.573,52.971,,220.489,,,207.06,162.86,138.433,219.334,177.443,138.191,1.2814,1.184,1.2883,1.1496,1.0177,1.1393,1.0279,1.0795,1.3287,0.7842
B011,B011_GMS_3_6,2,triangulated,3,56,308.87,110,0.3,1020.0,smooth_all,108.879,108.879,112.557,112.557,10.674,10.674,11.035,11.035,31.741,35.427,-0.32016,-0.00911,-0.05771,0.01195,-0.02487,-0.03375,0.01298,-0.00581,-0.07433,-0.00507,120.679,123.064,102.815,87.702,125.039,103.76,78.523,,116.21,,,113.156,110.515,103.213,117.296,116.731,105.607,1.2757,1.13,1.2735,1.1728,1.0799,1.1235,1.0165,1.039,1.2817,0.8354
B011,B011_GMS_3_7,3,triangulated,3,114,231.87,178,0.3,1020.0,smooth_all,86.186,83.535,85.645,83.1,8.45,8.19,8.397,8.147,33.363,42.012,-0.29333,-0.02526,0.0426,0.09873,0.02654,-0.0147,-0.03127,-0.01485,0.00849,0.01764,93.371,99.459,71.476,53.373,92.089,71.156,58.256,,97.08,,,102.614,99.827,114.238,79.236,79.917,93.631,1.2753,1.1646,1.2846,1.0657,1.0325,1.0715,1.0353,1.129,1.2463,0.8337
